param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,cpu_frequency,run_time
40,0.8,150,0.45,0.3,150,False,True,1700,178
10,0.6,250,0.57,0.8,780,False,True,1700,168
60,0.9,220,0.49,0.9,880,False,True,1700,173
10,0.8,230,0.68,0.5,800,False,False,1700,169
80,0.7,250,0.81,0.6,1000,True,False,1700,167
20,0.7,170,0.31,0.3,130,False,False,1700,169
70,0.7,250,0.64,0.3,710,False,False,1700,167
50,0.8,260,0.59,0.5,910,False,False,1700,169
30,0.8,120,1.0,0.7,230,False,False,1700,166
20,0.5,270,0.95,0.3,910,True,False,1700,167
50,0.6,160,1.0,0.9,950,True,False,1700,168
80,0.7,270,0.93,0.6,460,False,False,1700,169
70,0.6,240,0.83,0.8,790,True,True,1700,169
10,0.7,110,0.46,0.9,430,True,True,1700,166
10,0.5,190,0.84,0.3,840,True,False,1700,166
70,0.6,210,0.86,0.6,780,False,True,1700,167
20,0.7,190,0.38,0.6,300,False,True,1700,173
20,0.5,190,0.71,0.8,320,True,True,1700,170
30,0.6,200,0.67,0.4,130,True,True,1700,173
20,0.9,280,0.52,0.5,710,True,True,1700,168
30,0.9,200,0.46,0.5,750,True,True,1700,172
90,0.5,240,0.41,0.7,820,True,False,1700,167
90,0.5,220,0.75,0.7,670,False,True,1700,173
60,0.8,290,0.57,0.9,390,False,True,1700,168
70,0.5,220,0.39,0.6,770,False,True,1700,167
30,0.5,280,0.44,0.9,940,True,False,1700,168
90,0.6,100,0.35,0.5,860,True,True,1700,168
20,0.7,100,0.31,0.8,610,False,False,1700,170
20,0.8,180,0.98,0.3,1000,False,False,1700,169
70,0.7,140,0.95,0.9,920,True,False,1700,165
90,0.9,270,0.44,0.5,810,True,False,1700,171
80,0.9,300,0.53,0.5,170,False,False,1700,165
60,0.5,280,0.65,0.8,380,True,False,1700,173
90,0.8,220,0.59,0.8,930,False,False,1700,166
100,0.5,270,0.62,0.5,390,True,True,1700,175
90,0.6,270,0.74,0.9,930,True,True,1700,168
70,0.7,190,0.59,0.7,410,True,True,1700,172
80,0.5,220,0.34,0.4,550,True,False,1700,167
80,0.9,250,0.88,0.7,850,False,True,1700,170
80,0.9,220,0.54,0.9,260,False,False,1700,168
50,0.5,300,0.87,0.3,660,False,False,1700,166
90,0.6,210,0.71,0.3,180,True,False,1700,164
70,0.8,200,0.49,0.5,310,False,True,1700,166
100,0.6,300,0.58,0.9,630,False,False,1700,166
70,0.5,150,0.61,0.4,950,True,False,1700,164
40,0.9,210,0.56,0.4,280,True,False,1700,169
100,0.8,280,0.56,0.7,170,False,False,1700,167
80,0.5,280,0.96,0.5,1000,False,True,1700,167
20,0.8,210,0.33,0.9,110,True,False,1700,165
40,0.9,220,0.77,0.8,790,False,False,1700,165
50,0.7,110,0.54,0.7,140,False,False,1700,168
30,0.8,240,0.96,0.5,530,True,True,1700,171
20,0.7,130,0.34,0.4,870,True,False,1700,171
10,0.6,100,0.52,0.6,200,True,True,1700,173
70,0.7,130,0.44,0.6,750,True,True,1700,170
60,0.7,230,0.35,0.4,420,False,True,1700,175
50,0.7,150,0.69,0.6,700,True,True,1700,167
10,0.7,280,0.49,0.9,450,False,False,1700,167
90,0.6,120,0.43,0.8,480,True,True,1700,169
30,0.6,300,0.44,0.3,140,False,True,1700,168
80,0.5,100,0.79,0.5,710,False,False,1700,166
40,0.6,100,0.75,0.3,750,True,True,1700,168
90,0.6,180,0.65,0.5,110,False,True,1700,170
60,0.9,260,0.5,0.5,440,True,True,1700,169
30,0.6,250,0.33,0.9,120,False,True,1700,167
40,0.9,200,0.81,0.6,190,False,False,1700,168
50,0.8,210,0.44,0.8,810,True,False,1700,167
80,0.6,250,0.36,0.5,350,False,False,1700,164
20,0.8,270,0.87,0.4,510,True,True,1700,168
40,0.8,200,0.84,0.8,230,False,True,1700,169
10,0.7,290,0.82,0.6,710,False,True,1700,170
90,0.8,130,0.85,0.8,320,False,False,1700,169
70,0.7,210,0.49,0.7,800,False,False,1700,173
20,0.8,140,0.39,0.9,190,False,True,1700,166
100,0.5,290,0.52,0.9,960,True,False,1700,166
80,0.9,160,1.0,0.8,640,False,False,1700,166
20,0.7,270,0.86,0.8,320,False,True,1700,173
10,0.5,200,0.32,0.7,190,False,False,1700,161
70,0.9,100,0.7,0.9,350,False,False,1700,169
20,0.6,230,0.93,0.5,190,True,False,1700,170
50,0.7,210,0.84,0.6,420,True,True,1700,167
50,0.9,150,0.83,0.9,960,True,True,1700,170
80,0.9,230,0.48,0.6,510,True,False,1800,162
50,0.6,150,0.93,0.8,410,True,False,1800,166
60,0.8,210,0.43,0.6,830,False,False,1800,164
80,0.5,130,0.77,0.6,810,False,True,1800,169
40,0.9,120,0.42,0.3,700,False,True,1800,165
80,0.7,220,0.86,0.9,830,True,False,1800,165
90,0.8,130,0.47,0.7,280,True,True,1800,160
20,0.6,300,0.71,0.8,570,True,False,1800,169
60,0.8,220,0.86,0.8,950,False,False,1800,164
30,0.5,120,0.8,0.4,650,True,False,1800,155
20,0.5,270,0.32,0.3,920,False,False,1800,161
80,0.7,220,0.92,0.5,820,True,False,1800,169
90,0.6,250,0.44,0.3,530,False,False,1800,165
30,0.9,200,0.45,0.7,930,True,False,1800,163
60,0.7,230,0.36,0.3,520,True,True,1800,167
40,0.6,120,0.68,0.6,460,False,True,1800,165
90,0.9,110,0.9,0.4,700,True,True,1800,164
10,0.8,140,0.86,0.3,200,True,False,1800,158
40,0.8,150,0.45,0.3,150,False,True,1800,162
10,0.6,250,0.57,0.8,780,False,True,1800,165
60,0.9,220,0.49,0.9,880,False,True,1800,163
10,0.8,230,0.68,0.5,800,False,False,1800,162
80,0.7,250,0.81,0.6,1000,True,False,1800,166
20,0.7,170,0.31,0.3,130,False,False,1800,164
70,0.7,250,0.64,0.3,710,False,False,1800,167
50,0.8,260,0.59,0.5,910,False,False,1800,166
30,0.8,120,1.0,0.7,230,False,False,1800,159
20,0.5,270,0.95,0.3,910,True,False,1800,165
50,0.6,160,1.0,0.9,950,True,False,1800,158
80,0.7,270,0.93,0.6,460,False,False,1800,164
70,0.6,240,0.83,0.8,790,True,True,1800,163
10,0.7,110,0.46,0.9,430,True,True,1800,159
10,0.5,190,0.84,0.3,840,True,False,1800,158
70,0.6,210,0.86,0.6,780,False,True,1800,163
20,0.7,190,0.38,0.6,300,False,True,1800,165
20,0.5,190,0.71,0.8,320,True,True,1800,167
30,0.6,200,0.67,0.4,130,True,True,1800,166
20,0.9,280,0.52,0.5,710,True,True,1800,168
30,0.9,200,0.46,0.5,750,True,True,1800,163
90,0.5,240,0.41,0.7,820,True,False,1800,163
90,0.5,220,0.75,0.7,670,False,True,1800,164
60,0.8,290,0.57,0.9,390,False,True,1800,166
70,0.5,220,0.39,0.6,770,False,True,1800,165
30,0.5,280,0.44,0.9,940,True,False,1800,161
90,0.6,100,0.35,0.5,860,True,True,1800,163
20,0.7,100,0.31,0.8,610,False,False,1800,153
20,0.8,180,0.98,0.3,1000,False,False,1800,159
70,0.7,140,0.95,0.9,920,True,False,1800,166
90,0.9,270,0.44,0.5,810,True,False,1800,166
80,0.9,300,0.53,0.5,170,False,False,1800,167
60,0.5,280,0.65,0.8,380,True,False,1800,164
90,0.8,220,0.59,0.8,930,False,False,1800,162
100,0.5,270,0.62,0.5,390,True,True,1800,162
90,0.6,270,0.74,0.9,930,True,True,1800,162
70,0.7,190,0.59,0.7,410,True,True,1800,168
80,0.5,220,0.34,0.4,550,True,False,1800,161
80,0.9,250,0.88,0.7,850,False,True,1800,160
80,0.9,220,0.54,0.9,260,False,False,1800,161
50,0.5,300,0.87,0.3,660,False,False,1800,164
90,0.6,210,0.71,0.3,180,True,False,1800,158
70,0.8,200,0.49,0.5,310,False,True,1800,166
100,0.6,300,0.58,0.9,630,False,False,1800,163
70,0.5,150,0.61,0.4,950,True,False,1800,163
40,0.9,210,0.56,0.4,280,True,False,1800,167
100,0.8,280,0.56,0.7,170,False,False,1800,168
80,0.5,280,0.96,0.5,1000,False,True,1800,167
20,0.8,210,0.33,0.9,110,True,False,1800,166
40,0.9,220,0.77,0.8,790,False,False,1800,166
50,0.7,110,0.54,0.7,140,False,False,1800,160
30,0.8,240,0.96,0.5,530,True,True,1800,163
20,0.7,130,0.34,0.4,870,True,False,1800,164
10,0.6,100,0.52,0.6,200,True,True,1800,165
70,0.7,130,0.44,0.6,750,True,True,1800,164
60,0.7,230,0.35,0.4,420,False,True,1800,168
50,0.7,150,0.69,0.6,700,True,True,1800,168
10,0.7,280,0.49,0.9,450,False,False,1800,162
90,0.6,120,0.43,0.8,480,True,True,1800,164
30,0.6,300,0.44,0.3,140,False,True,1800,161
80,0.5,100,0.79,0.5,710,False,False,1800,161
40,0.6,100,0.75,0.3,750,True,True,1800,168
90,0.6,180,0.65,0.5,110,False,True,1800,165
60,0.9,260,0.5,0.5,440,True,True,1800,163
30,0.6,250,0.33,0.9,120,False,True,1800,164
40,0.9,200,0.81,0.6,190,False,False,1800,163
50,0.8,210,0.44,0.8,810,True,False,1800,165
80,0.6,250,0.36,0.5,350,False,False,1800,165
20,0.8,270,0.87,0.4,510,True,True,1800,165
40,0.8,200,0.84,0.8,230,False,True,1800,164
10,0.7,290,0.82,0.6,710,False,True,1800,166
90,0.8,130,0.85,0.8,320,False,False,1800,162
70,0.7,210,0.49,0.7,800,False,False,1800,159
20,0.8,140,0.39,0.9,190,False,True,1800,166
100,0.5,290,0.52,0.9,960,True,False,1800,161
80,0.9,160,1.0,0.8,640,False,False,1800,159
20,0.7,270,0.86,0.8,320,False,True,1800,166
10,0.5,200,0.32,0.7,190,False,False,1800,167
70,0.9,100,0.7,0.9,350,False,False,1800,167
20,0.6,230,0.93,0.5,190,True,False,1800,168
50,0.7,210,0.84,0.6,420,True,True,1800,159
50,0.9,150,0.83,0.9,960,True,True,1800,158
80,0.9,230,0.48,0.6,510,True,False,2000,149
50,0.6,150,0.93,0.8,410,True,False,2000,148
60,0.8,210,0.43,0.6,830,False,False,2000,149
80,0.5,130,0.77,0.6,810,False,True,2000,147
40,0.9,120,0.42,0.3,700,False,True,2000,152
80,0.7,220,0.86,0.9,830,True,False,2000,148
90,0.8,130,0.47,0.7,280,True,True,2000,151
20,0.6,300,0.71,0.8,570,True,False,2000,149
60,0.8,220,0.86,0.8,950,False,False,2000,150
30,0.5,120,0.8,0.4,650,True,False,2000,149
20,0.5,270,0.32,0.3,920,False,False,2000,150
80,0.7,220,0.92,0.5,820,True,False,2000,150
90,0.6,250,0.44,0.3,530,False,False,2000,149
30,0.9,200,0.45,0.7,930,True,False,2000,151
60,0.7,230,0.36,0.3,520,True,True,2000,149
40,0.6,120,0.68,0.6,460,False,True,2000,151
90,0.9,110,0.9,0.4,700,True,True,2000,150
10,0.8,140,0.86,0.3,200,True,False,2000,147
40,0.8,150,0.45,0.3,150,False,True,2000,149
10,0.6,250,0.57,0.8,780,False,True,2000,150
60,0.9,220,0.49,0.9,880,False,True,2000,152
10,0.8,230,0.68,0.5,800,False,False,2000,149
80,0.7,250,0.81,0.6,1000,True,False,2000,151
20,0.7,170,0.31,0.3,130,False,False,2000,148
70,0.7,250,0.64,0.3,710,False,False,2000,151
50,0.8,260,0.59,0.5,910,False,False,2000,149
30,0.8,120,1.0,0.7,230,False,False,2000,148
20,0.5,270,0.95,0.3,910,True,False,2000,150
50,0.6,160,1.0,0.9,950,True,False,2000,148
80,0.7,270,0.93,0.6,460,False,False,2000,149
70,0.6,240,0.83,0.8,790,True,True,2000,150
10,0.7,110,0.46,0.9,430,True,True,2000,148
10,0.5,190,0.84,0.3,840,True,False,2000,152
70,0.6,210,0.86,0.6,780,False,True,2000,150
20,0.7,190,0.38,0.6,300,False,True,2000,151
20,0.5,190,0.71,0.8,320,True,True,2000,153
30,0.6,200,0.67,0.4,130,True,True,2000,153
20,0.9,280,0.52,0.5,710,True,True,2000,151
30,0.9,200,0.46,0.5,750,True,True,2000,151
90,0.5,240,0.41,0.7,820,True,False,2000,150
90,0.5,220,0.75,0.7,670,False,True,2000,149
60,0.8,290,0.57,0.9,390,False,True,2000,154
70,0.5,220,0.39,0.6,770,False,True,2000,152
30,0.5,280,0.44,0.9,940,True,False,2000,156
90,0.6,100,0.35,0.5,860,True,True,2000,150
20,0.7,100,0.31,0.8,610,False,False,2000,148
20,0.8,180,0.98,0.3,1000,False,False,2000,148
70,0.7,140,0.95,0.9,920,True,False,2000,148
90,0.9,270,0.44,0.5,810,True,False,2000,150
80,0.9,300,0.53,0.5,170,False,False,2000,151
60,0.5,280,0.65,0.8,380,True,False,2000,150
90,0.8,220,0.59,0.8,930,False,False,2000,151
100,0.5,270,0.62,0.5,390,True,True,2000,152
90,0.6,270,0.74,0.9,930,True,True,2000,152
70,0.7,190,0.59,0.7,410,True,True,2000,152
80,0.5,220,0.34,0.4,550,True,False,2000,151
80,0.9,250,0.88,0.7,850,False,True,2000,149
80,0.9,220,0.54,0.9,260,False,False,2000,151
50,0.5,300,0.87,0.3,660,False,False,2000,152
90,0.6,210,0.71,0.3,180,True,False,2000,150
70,0.8,200,0.49,0.5,310,False,True,2000,150
100,0.6,300,0.58,0.9,630,False,False,2000,152
70,0.5,150,0.61,0.4,950,True,False,2000,149
40,0.9,210,0.56,0.4,280,True,False,2000,149
100,0.8,280,0.56,0.7,170,False,False,2000,147
80,0.5,280,0.96,0.5,1000,False,True,2000,149
20,0.8,210,0.33,0.9,110,True,False,2000,150
40,0.9,220,0.77,0.8,790,False,False,2000,149
50,0.7,110,0.54,0.7,140,False,False,2000,147
30,0.8,240,0.96,0.5,530,True,True,2000,149
20,0.7,130,0.34,0.4,870,True,False,2000,149
10,0.6,100,0.52,0.6,200,True,True,2000,148
70,0.7,130,0.44,0.6,750,True,True,2000,151
60,0.7,230,0.35,0.4,420,False,True,2000,151
50,0.7,150,0.69,0.6,700,True,True,2000,151
10,0.7,280,0.49,0.9,450,False,False,2000,152
90,0.6,120,0.43,0.8,480,True,True,2000,156
30,0.6,300,0.44,0.3,140,False,True,2000,154
80,0.5,100,0.79,0.5,710,False,False,2000,150
40,0.6,100,0.75,0.3,750,True,True,2000,150
90,0.6,180,0.65,0.5,110,False,True,2000,150
60,0.9,260,0.5,0.5,440,True,True,2000,152
30,0.6,250,0.33,0.9,120,False,True,2000,149
40,0.9,200,0.81,0.6,190,False,False,2000,151
50,0.8,210,0.44,0.8,810,True,False,2000,152
80,0.6,250,0.36,0.5,350,False,False,2000,152
20,0.8,270,0.87,0.4,510,True,True,2000,150
40,0.8,200,0.84,0.8,230,False,True,2000,151
10,0.7,290,0.82,0.6,710,False,True,2000,150
90,0.8,130,0.85,0.8,320,False,False,2000,149
70,0.7,210,0.49,0.7,800,False,False,2000,148
20,0.8,140,0.39,0.9,190,False,True,2000,146
100,0.5,290,0.52,0.9,960,True,False,2000,150
80,0.9,160,1.0,0.8,640,False,False,2000,150
20,0.7,270,0.86,0.8,320,False,True,2000,149
10,0.5,200,0.32,0.7,190,False,False,2000,149
70,0.9,100,0.7,0.9,350,False,False,2000,149
20,0.6,230,0.93,0.5,190,True,False,2000,150
50,0.7,210,0.84,0.6,420,True,True,2000,152
50,0.9,150,0.83,0.9,960,True,True,2000,150
80,0.9,230,0.48,0.6,510,True,False,2200,146
50,0.6,150,0.93,0.8,410,True,False,2200,146
60,0.8,210,0.43,0.6,830,False,False,2200,142
80,0.5,130,0.77,0.6,810,False,True,2200,141
40,0.9,120,0.42,0.3,700,False,True,2200,136
80,0.7,220,0.86,0.9,830,True,False,2200,146
90,0.8,130,0.47,0.7,280,True,True,2200,146
20,0.6,300,0.71,0.8,570,True,False,2200,146
60,0.8,220,0.86,0.8,950,False,False,2200,141
30,0.5,120,0.8,0.4,650,True,False,2200,143
20,0.5,270,0.32,0.3,920,False,False,2200,142
80,0.7,220,0.92,0.5,820,True,False,2200,142
90,0.6,250,0.44,0.3,530,False,False,2200,149
30,0.9,200,0.45,0.7,930,True,False,2200,138
60,0.7,230,0.36,0.3,520,True,True,2200,146
40,0.6,120,0.68,0.6,460,False,True,2200,146
90,0.9,110,0.9,0.4,700,True,True,2200,136
10,0.8,140,0.86,0.3,200,True,False,2200,138
40,0.8,150,0.45,0.3,150,False,True,2200,144
10,0.6,250,0.57,0.8,780,False,True,2200,139
60,0.9,220,0.49,0.9,880,False,True,2200,146
10,0.8,230,0.68,0.5,800,False,False,2200,140
80,0.7,250,0.81,0.6,1000,True,False,2200,146
20,0.7,170,0.31,0.3,130,False,False,2200,144
70,0.7,250,0.64,0.3,710,False,False,2200,145
50,0.8,260,0.59,0.5,910,False,False,2200,148
30,0.8,120,1.0,0.7,230,False,False,2200,134
20,0.5,270,0.95,0.3,910,True,False,2200,140
50,0.6,160,1.0,0.9,950,True,False,2200,137
80,0.7,270,0.93,0.6,460,False,False,2200,142
70,0.6,240,0.83,0.8,790,True,True,2200,146
10,0.7,110,0.46,0.9,430,True,True,2200,139
10,0.5,190,0.84,0.3,840,True,False,2200,135
70,0.6,210,0.86,0.6,780,False,True,2200,144
20,0.7,190,0.38,0.6,300,False,True,2200,142
20,0.5,190,0.71,0.8,320,True,True,2200,145
30,0.6,200,0.67,0.4,130,True,True,2200,138
20,0.9,280,0.52,0.5,710,True,True,2200,143
30,0.9,200,0.46,0.5,750,True,True,2200,145
90,0.5,240,0.41,0.7,820,True,False,2200,139
90,0.5,220,0.75,0.7,670,False,True,2200,144
60,0.8,290,0.57,0.9,390,False,True,2200,141
70,0.5,220,0.39,0.6,770,False,True,2200,145
30,0.5,280,0.44,0.9,940,True,False,2200,148
90,0.6,100,0.35,0.5,860,True,True,2200,139
20,0.7,100,0.31,0.8,610,False,False,2200,139
20,0.8,180,0.98,0.3,1000,False,False,2200,140
70,0.7,140,0.95,0.9,920,True,False,2200,141
90,0.9,270,0.44,0.5,810,True,False,2200,141
80,0.9,300,0.53,0.5,170,False,False,2200,146
60,0.5,280,0.65,0.8,380,True,False,2200,146
90,0.8,220,0.59,0.8,930,False,False,2200,139
100,0.5,270,0.62,0.5,390,True,True,2200,145
90,0.6,270,0.74,0.9,930,True,True,2200,141
70,0.7,190,0.59,0.7,410,True,True,2200,150
80,0.5,220,0.34,0.4,550,True,False,2200,143
80,0.9,250,0.88,0.7,850,False,True,2200,146
80,0.9,220,0.54,0.9,260,False,False,2200,144
50,0.5,300,0.87,0.3,660,False,False,2200,147
90,0.6,210,0.71,0.3,180,True,False,2200,143
70,0.8,200,0.49,0.5,310,False,True,2200,142
100,0.6,300,0.58,0.9,630,False,False,2200,137
70,0.5,150,0.61,0.4,950,True,False,2200,142
40,0.9,210,0.56,0.4,280,True,False,2200,144
100,0.8,280,0.56,0.7,170,False,False,2200,140
80,0.5,280,0.96,0.5,1000,False,True,2200,140
20,0.8,210,0.33,0.9,110,True,False,2200,140
40,0.9,220,0.77,0.8,790,False,False,2200,139
50,0.7,110,0.54,0.7,140,False,False,2200,142
30,0.8,240,0.96,0.5,530,True,True,2200,145
20,0.7,130,0.34,0.4,870,True,False,2200,139
10,0.6,100,0.52,0.6,200,True,True,2200,147
70,0.7,130,0.44,0.6,750,True,True,2200,142
60,0.7,230,0.35,0.4,420,False,True,2200,139
50,0.7,150,0.69,0.6,700,True,True,2200,138
10,0.7,280,0.49,0.9,450,False,False,2200,140
90,0.6,120,0.43,0.8,480,True,True,2200,148
30,0.6,300,0.44,0.3,140,False,True,2200,147
80,0.5,100,0.79,0.5,710,False,False,2200,141
40,0.6,100,0.75,0.3,750,True,True,2200,145
90,0.6,180,0.65,0.5,110,False,True,2200,144
60,0.9,260,0.5,0.5,440,True,True,2200,139
30,0.6,250,0.33,0.9,120,False,True,2200,148
40,0.9,200,0.81,0.6,190,False,False,2200,137
50,0.8,210,0.44,0.8,810,True,False,2200,142
80,0.6,250,0.36,0.5,350,False,False,2200,144
20,0.8,270,0.87,0.4,510,True,True,2200,144
40,0.8,200,0.84,0.8,230,False,True,2200,142
10,0.7,290,0.82,0.6,710,False,True,2200,145
90,0.8,130,0.85,0.8,320,False,False,2200,146
70,0.7,210,0.49,0.7,800,False,False,2200,147
20,0.8,140,0.39,0.9,190,False,True,2200,144
100,0.5,290,0.52,0.9,960,True,False,2200,145
80,0.9,160,1.0,0.8,640,False,False,2200,141
20,0.7,270,0.86,0.8,320,False,True,2200,140
10,0.5,200,0.32,0.7,190,False,False,2200,141
70,0.9,100,0.7,0.9,350,False,False,2200,144
20,0.6,230,0.93,0.5,190,True,False,2200,139
50,0.7,210,0.84,0.6,420,True,True,2200,140
50,0.9,150,0.83,0.9,960,True,True,2200,146
80,0.9,230,0.48,0.6,510,True,False,2300,145
50,0.6,150,0.93,0.8,410,True,False,2300,140
60,0.8,210,0.43,0.6,830,False,False,2300,143
80,0.5,130,0.77,0.6,810,False,True,2300,140
40,0.9,120,0.42,0.3,700,False,True,2300,141
80,0.7,220,0.86,0.9,830,True,False,2300,140
90,0.8,130,0.47,0.7,280,True,True,2300,139
20,0.6,300,0.71,0.8,570,True,False,2300,140
60,0.8,220,0.86,0.8,950,False,False,2300,134
30,0.5,120,0.8,0.4,650,True,False,2300,143
20,0.5,270,0.32,0.3,920,False,False,2300,138
80,0.7,220,0.92,0.5,820,True,False,2300,136
90,0.6,250,0.44,0.3,530,False,False,2300,133
30,0.9,200,0.45,0.7,930,True,False,2300,140
60,0.7,230,0.36,0.3,520,True,True,2300,139
40,0.6,120,0.68,0.6,460,False,True,2300,138
90,0.9,110,0.9,0.4,700,True,True,2300,140
10,0.8,140,0.86,0.3,200,True,False,2300,142
40,0.8,150,0.45,0.3,150,False,True,2300,142
10,0.6,250,0.57,0.8,780,False,True,2300,141
60,0.9,220,0.49,0.9,880,False,True,2300,144
10,0.8,230,0.68,0.5,800,False,False,2300,140
80,0.7,250,0.81,0.6,1000,True,False,2300,139
20,0.7,170,0.31,0.3,130,False,False,2300,140
70,0.7,250,0.64,0.3,710,False,False,2300,137
50,0.8,260,0.59,0.5,910,False,False,2300,139
30,0.8,120,1.0,0.7,230,False,False,2300,141
20,0.5,270,0.95,0.3,910,True,False,2300,140
50,0.6,160,1.0,0.9,950,True,False,2300,141
80,0.7,270,0.93,0.6,460,False,False,2300,138
70,0.6,240,0.83,0.8,790,True,True,2300,140
10,0.7,110,0.46,0.9,430,True,True,2300,136
10,0.5,190,0.84,0.3,840,True,False,2300,143
70,0.6,210,0.86,0.6,780,False,True,2300,144
20,0.7,190,0.38,0.6,300,False,True,2300,140
20,0.5,190,0.71,0.8,320,True,True,2300,141
30,0.6,200,0.67,0.4,130,True,True,2300,141
20,0.9,280,0.52,0.5,710,True,True,2300,133
30,0.9,200,0.46,0.5,750,True,True,2300,134
90,0.5,240,0.41,0.7,820,True,False,2300,139
90,0.5,220,0.75,0.7,670,False,True,2300,144
60,0.8,290,0.57,0.9,390,False,True,2300,140
70,0.5,220,0.39,0.6,770,False,True,2300,143
30,0.5,280,0.44,0.9,940,True,False,2300,140
90,0.6,100,0.35,0.5,860,True,True,2300,140
20,0.7,100,0.31,0.8,610,False,False,2300,136
20,0.8,180,0.98,0.3,1000,False,False,2300,142
70,0.7,140,0.95,0.9,920,True,False,2300,142
90,0.9,270,0.44,0.5,810,True,False,2300,140
80,0.9,300,0.53,0.5,170,False,False,2300,143
60,0.5,280,0.65,0.8,380,True,False,2300,142
90,0.8,220,0.59,0.8,930,False,False,2300,141
100,0.5,270,0.62,0.5,390,True,True,2300,141
90,0.6,270,0.74,0.9,930,True,True,2300,141
70,0.7,190,0.59,0.7,410,True,True,2300,142
80,0.5,220,0.34,0.4,550,True,False,2300,141
80,0.9,250,0.88,0.7,850,False,True,2300,144
80,0.9,220,0.54,0.9,260,False,False,2300,140
50,0.5,300,0.87,0.3,660,False,False,2300,138
90,0.6,210,0.71,0.3,180,True,False,2300,138
70,0.8,200,0.49,0.5,310,False,True,2300,141
100,0.6,300,0.58,0.9,630,False,False,2300,135
70,0.5,150,0.61,0.4,950,True,False,2300,142
40,0.9,210,0.56,0.4,280,True,False,2300,139
100,0.8,280,0.56,0.7,170,False,False,2300,139
80,0.5,280,0.96,0.5,1000,False,True,2300,137
20,0.8,210,0.33,0.9,110,True,False,2300,140
40,0.9,220,0.77,0.8,790,False,False,2300,138
50,0.7,110,0.54,0.7,140,False,False,2300,137
30,0.8,240,0.96,0.5,530,True,True,2300,136
20,0.7,130,0.34,0.4,870,True,False,2300,135
10,0.6,100,0.52,0.6,200,True,True,2300,144
70,0.7,130,0.44,0.6,750,True,True,2300,140
60,0.7,230,0.35,0.4,420,False,True,2300,137
50,0.7,150,0.69,0.6,700,True,True,2300,138
10,0.7,280,0.49,0.9,450,False,False,2300,138
90,0.6,120,0.43,0.8,480,True,True,2300,141
30,0.6,300,0.44,0.3,140,False,True,2300,139
80,0.5,100,0.79,0.5,710,False,False,2300,136
40,0.6,100,0.75,0.3,750,True,True,2300,140
90,0.6,180,0.65,0.5,110,False,True,2300,141
60,0.9,260,0.5,0.5,440,True,True,2300,138
30,0.6,250,0.33,0.9,120,False,True,2300,140
40,0.9,200,0.81,0.6,190,False,False,2300,142
50,0.8,210,0.44,0.8,810,True,False,2300,136
80,0.6,250,0.36,0.5,350,False,False,2300,137
20,0.8,270,0.87,0.4,510,True,True,2300,138
40,0.8,200,0.84,0.8,230,False,True,2300,141
10,0.7,290,0.82,0.6,710,False,True,2300,146
90,0.8,130,0.85,0.8,320,False,False,2300,139
70,0.7,210,0.49,0.7,800,False,False,2300,144
20,0.8,140,0.39,0.9,190,False,True,2300,141
100,0.5,290,0.52,0.9,960,True,False,2300,135
80,0.9,160,1.0,0.8,640,False,False,2300,135
20,0.7,270,0.86,0.8,320,False,True,2300,131
10,0.5,200,0.32,0.7,190,False,False,2300,135
70,0.9,100,0.7,0.9,350,False,False,2300,138
20,0.6,230,0.93,0.5,190,True,False,2300,137
50,0.7,210,0.84,0.6,420,True,True,2300,140
50,0.9,150,0.83,0.9,960,True,True,2300,141
80,0.9,230,0.48,0.6,510,True,False,2500,130
50,0.6,150,0.93,0.8,410,True,False,2500,127
60,0.8,210,0.43,0.6,830,False,False,2500,127
80,0.5,130,0.77,0.6,810,False,True,2500,124
40,0.9,120,0.42,0.3,700,False,True,2500,126
80,0.7,220,0.86,0.9,830,True,False,2500,127
90,0.8,130,0.47,0.7,280,True,True,2500,126
20,0.6,300,0.71,0.8,570,True,False,2500,128
60,0.8,220,0.86,0.8,950,False,False,2500,127
30,0.5,120,0.8,0.4,650,True,False,2500,132
20,0.5,270,0.32,0.3,920,False,False,2500,130
80,0.7,220,0.92,0.5,820,True,False,2500,128
90,0.6,250,0.44,0.3,530,False,False,2500,130
30,0.9,200,0.45,0.7,930,True,False,2500,128
60,0.7,230,0.36,0.3,520,True,True,2500,129
40,0.6,120,0.68,0.6,460,False,True,2500,127
90,0.9,110,0.9,0.4,700,True,True,2500,128
10,0.8,140,0.86,0.3,200,True,False,2500,125
40,0.8,150,0.45,0.3,150,False,True,2500,125
10,0.6,250,0.57,0.8,780,False,True,2500,127
60,0.9,220,0.49,0.9,880,False,True,2500,130
10,0.8,230,0.68,0.5,800,False,False,2500,126
80,0.7,250,0.81,0.6,1000,True,False,2500,128
20,0.7,170,0.31,0.3,130,False,False,2500,126
70,0.7,250,0.64,0.3,710,False,False,2500,128
50,0.8,260,0.59,0.5,910,False,False,2500,127
30,0.8,120,1.0,0.7,230,False,False,2500,128
20,0.5,270,0.95,0.3,910,True,False,2500,126
50,0.6,160,1.0,0.9,950,True,False,2500,129
80,0.7,270,0.93,0.6,460,False,False,2500,131
70,0.6,240,0.83,0.8,790,True,True,2500,127
10,0.7,110,0.46,0.9,430,True,True,2500,127
10,0.5,190,0.84,0.3,840,True,False,2500,126
70,0.6,210,0.86,0.6,780,False,True,2500,127
